CID,Pollutant Name,CasMp,canSMILES_value,Complexity_value,CovalentUnitCount_value,DefinedAtomStereoCount_value,DefinedBondStereoCount_value,ExactMass_value,FormalCharge_value,HBondAcceptor_value,HBondDonor_value,HeavyAtomCount_value,MolecularWeight_value,MonoIsotopicWeight_value,RotatableBond_value,TPSA_value,UndefinedAtomStereoCount_value,UndefinedBondStereoCount_value,FCSP3_value,AtomCount_value,Kappa1_value,Kappa2_value,Kappa3_value,LogP_value,Cartridge_Class_C18 (ODS),Cartridge_Class_C8,Cartridge_Class_C4 / C2 / C1 / C30,Cartridge_Class_Cyclohexyl (CH/CYH),Cartridge_Class_Phenyl (PH),Cartridge_Class_PEP / HRP / DVB,Cartridge_Class_HLB (Hydrophilic-Lipophilic Balance),Cartridge_Class_ENVI-Carb,Cartridge_Class_LiChrolut EN,Cartridge_Class_SDB,Cartridge_Class_XAD,Cartridge_Class_Silica (SI),Cartridge_Class_Alumina,Cartridge_Class_Aminopropyl (NH2),Cartridge_Class_Cyanopropyl (CN),Cartridge_Class_Diol (2OH),Cartridge_Class_Florisil (Magnesium Silicate),Cartridge_Class_FL-PR (Florisil-Polymer Hybrid),Cartridge_Class_Polyamide,"Cartridge_Class_SCX, PRS, BCX, CCX","Cartridge_Class_WCX, CBA, CM","Cartridge_Class_SAX, QMA, QAX","Cartridge_Class_WAX, PSA, DEA","Cartridge_Class_MAX, MCX, AX, CX, Screen-A/C","Cartridge_Class_DPA, Polyimine, Triacetic","Cartridge_Class_Aldehyde, DNPH","Cartridge_Class_DAU, THC","Cartridge_Class_RDX, DBX","Cartridge_Class_Dry, DVB, EPH","Cartridge_Class_PS2, AC2, Carbon Black/PSA",Cartridge_Class_Reversed-Phase+Lipid Remove,Cartridge_Class_Reversed-Phase+Normal Phase,Cartridge_Class_Chelating Resin,Cartridge_Class_Reversed-Phase+SCX,Cartridge_Class_Molecularly Imprinted Columns,Cartridge_Class_Metal Complexation,Cartridge_Class_Covalent Boronate Affinity,Cartridge_Class_QuECHERS,Cartridge_Class_Physical Dispersion and Porous Structure,Cartridge_Class_MWCNT,Cartridge_Class_Unknown,Cartridge_Class_Null Cartridge,Sample loading_labels,Condition_labels,Wash_labels,Elute_labels,Reconstitute_labels
['6307'],Quinethazone,"['1-101-CAS-123294', '1-101-CAS-84038', '1-101-CAS-61975', '1-101-CAS-4289']",CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,436.0,1,0,0,289.028778076171,0,5,3,18,289.739990234375,289.028778076171,2,110.0,1,0,0.3,18,13.12945073770651,4.415914170468824,2.287810729152272,0.8788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[9],"[1, 0]",[0],[12],[4]
['63071'],PCB 144,"['1-132-CAS-447075', '1-120-CAS-315272', '1-120-CAS-99146', '1-103-CAS-528105', '1-120-CAS-313322']",C1=CC(=C(C=C1Cl)C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl,286.0,1,0,0,359.84146118164,0,0,0,18,360.899993896484,357.844421386718,1,0.0,0,0,0.0,18,14.58622781159989,5.6636735958285,2.697138755645811,7.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[5],"[7, 45]",[],[45],[]
['63072'],PCB 158,"['1-134-CAS-46177', '1-134-CAS-202709', '1-120-CAS-254984', '1-134-CAS-134962', '1-132-CAS-262190', '1-132-CAS-275671', '1-120-CAS-479389', '1-132-CAS-447075', '1-143-CAS-512232', '1-132-CAS-259748', '1-120-CAS-99146', '1-134-CAS-208191', '1-120-CAS-225793', '1-103-CAS-564251', '1-132-CAS-260680', '1-132-CAS-261505']",C1=CC(=C(C=C1C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl)Cl,286.0,1,0,0,359.84146118164,0,0,0,18,360.899993896484,357.844421386718,1,0.0,0,0,0.0,18,14.58622781159989,5.6636735958285,2.697138755645811,7.274,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[11, 7, 21, 5, 0]","[11, 5, 0]",[],"[11, 5, 1]",[7]
['63075'],PCB 150,['1-124-CAS-252649'],C1=CC(=C(C(=C1Cl)C2=C(C=C(C=C2Cl)Cl)Cl)Cl)Cl,274.0,1,0,0,359.84146118164,0,0,0,18,360.899993896484,357.844421386718,1,0.0,0,0,0.0,18,14.58622781159989,5.6636735958285,2.697138755645811,7.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5],[],[],[],[]
['63079'],PCB 163,"['1-134-CAS-46177', '1-134-CAS-202709', '1-134-CAS-134962', '1-132-CAS-262190', '2-141-CAS-3223409', '2-141-CAS-3223223', '1-132-CAS-259748', '1-134-CAS-208191', '1-103-CAS-528105', '1-120-CAS-225793', '1-139-CAS-69004', '1-132-CAS-260680', '1-132-CAS-261505', '1-139-CAS-197263']",C1=CC(=C(C=C1C2=C(C(=CC(=C2Cl)Cl)Cl)Cl)Cl)Cl,272.0,1,0,0,359.84146118164,0,0,0,18,360.899993896484,357.844421386718,1,0.0,0,0,0.0,18,14.58622781159989,5.6636735958285,2.697138755645811,7.274,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[7, 11, 5, 0]","[7, 45, 0]",[],"[11, 45, 5]",[7]
['63081'],"2,2′,3,4′,5,6-Hexachlorobiphenyl","['1-120-CAS-315272', '1-132-CAS-70522', '1-120-CAS-313322', '1-132-CAS-447075']",C1=CC(=C(C=C1Cl)Cl)C2=C(C(=CC(=C2Cl)Cl)Cl)Cl,272.0,1,0,0,359.84146118164,0,0,0,18,360.899993896484,357.844421386718,1,0.0,0,0,0.0,18,14.58622781159989,5.6636735958285,2.697138755645811,7.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,[],"[5, 10]",[5],[5],[]
['63082'],PCB 154,"['1-120-CAS-68040', '1-134-CAS-23249', '1-143-CAS-8805', '1-120-CAS-3665', '1-143-CAS-22653', '1-120-CAS-225793', '1-120-CAS-29506', '1-120-CAS-6088', '1-132-CAS-131814', '1-134-CAS-324211']",C1=C(C=C(C(=C1Cl)C2=CC(=C(C=C2Cl)Cl)Cl)Cl)Cl,274.0,1,0,0,359.84146118164,0,0,0,18,360.899993896484,357.844421386718,1,0.0,0,0,0.0,18,14.58622781159989,5.6636735958285,2.848294789182885,7.274000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[5, 0]","[1, 7, 5, 10, 0]",[],"[11, 1, 7, 5, 10]","[7, 5]"
['63083'],"2,3′,4,4′,6-Pentachlorobiphenyl","['1-120-CAS-315272', '1-120-CAS-99146', '1-103-CAS-528105', '1-120-CAS-225793', '1-124-CAS-301949', '1-120-CAS-313322']",C1=CC(=C(C=C1C2=C(C=C(C=C2Cl)Cl)Cl)Cl)Cl,247.0,1,0,0,325.880432128906,0,0,0,17,326.399993896484,323.883392333984,1,0.0,0,0,0.0,17,13.32467922878807,5.255925392825009,2.834005193056709,6.6206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[5],"[7, 45]",[],[45],[]
['63090'],PCB 126,"['1-124-CAS-91122', '1-120-CAS-21418', '2-141-CAS-235767', '1-103-CAS-3194839', '1-124-CAS-176190', '2-141-CAS-113775', '1-124-CAS-100400', '1-134-CAS-260403', '1-124-CAS-143111', '1-120-CAS-479389', '2-141-CAS-176765', '1-143-CAS-268975', '2-141-CAS-82627', '1-124-CAS-65542', '1-120-CAS-126416', '1-120-CAS-26400', '1-143-CAS-285169', '1-120-CAS-250671', '1-143-CAS-101429', '1-139-CAS-3231096', '1-124-CAS-28004', '1-124-CAS-3224891', '1-124-CAS-3223851', '1-124-CAS-225335', '1-120-CAS-225793', '1-124-CAS-213878', '1-134-CAS-169040', '1-124-CAS-71073', '1-124-CAS-238448', '1-120-CAS-141603', '1-143-CAS-172821', '2-112-CAS-39324', '1-132-CAS-130433', '1-143-CAS-274112', '1-124-CAS-58088', '1-124-CAS-71822', '1-134-CAS-324211', '1-132-CAS-217112', '1-143-CAS-474880', '1-124-CAS-236883', '1-124-CAS-3222286', '1-139-CAS-315439', '1-132-CAS-331431', '1-143-CAS-9307', '1-124-CAS-3185478', '1-124-CAS-64846', '1-120-CAS-171227', '1-143-CAS-270427', '1-124-CAS-454874', '1-120-CAS-468477', '1-124-CAS-3226282', '1-120-CAS-61341', '1-120-CAS-477004', '1-127-CAS-214218', '1-139-CAS-565460', '1-120-CAS-451954', '1-124-CAS-304597', '2-141-CAS-224155', '1-134-CAS-463995', '1-120-CAS-537599', '1-124-CAS-178709', '1-143-CAS-19270', '1-124-CAS-3231222', '2-112-CAS-38347', '2-112-CAS-16665', '1-120-CAS-10241', '2-141-CAS-97496', '2-141-CAS-177618', '1-134-CAS-326739', '1-124-CAS-3227141', '2-107-CAS-18308', '1-120-CAS-259176', '1-143-CAS-154441', '1-124-CAS-117063', '1-143-CAS-144733', '1-143-CAS-177012', '1-120-CAS-251371', '1-124-CAS-240080', '2-141-CAS-48459', '1-120-CAS-468595', '1-132-CAS-352784', '1-124-CAS-184081', '1-124-CAS-3222586', '2-107-CAS-17674', '1-124-CAS-198665', '1-124-CAS-454099', '1-143-CAS-1582', '1-124-CAS-52950', '1-120-CAS-63498', '1-120-CAS-313322', '1-124-CAS-260137', '2-141-CAS-49079', '1-120-CAS-68040', '1-120-CAS-315272', '1-124-CAS-162473', '1-124-CAS-91290', '1-124-CAS-59244', '1-103-CAS-3187600', '2-112-CAS-283036', '1-120-CAS-476549', '1-124-CAS-62953', '1-124-CAS-113456', '1-134-CAS-87917', '1-120-CAS-254984', '1-132-CAS-32427', '1-124-CAS-3222309', '1-124-CAS-303157', '1-120-CAS-29506', '2-141-CAS-268312', '1-124-CAS-3231467', '1-124-CAS-17610', '1-120-CAS-28990', '1-124-CAS-3191450', '1-124-CAS-199079', '1-124-CAS-310469', '1-124-CAS-153440', '1-124-CAS-4303', '2-112-CAS-22606', '1-139-CAS-317513', '2-141-CAS-223182', '1-120-CAS-451794', '1-124-CAS-117835', '1-120-CAS-8014', '1-143-CAS-57586', '1-120-CAS-29812', '1-124-CAS-57249', '1-120-CAS-338012', '1-143-CAS-184796', '1-124-CAS-233100', '1-124-CAS-128364', '1-124-CAS-71995', '1-124-CAS-501950', '2-141-CAS-158487', '1-124-CAS-151672', '1-120-CAS-471825', '2-112-CAS-70650', '1-120-CAS-105521', '1-120-CAS-3665', '1-120-CAS-6088', '1-132-CAS-75435', '1-120-CAS-62044', '1-124-CAS-310912']",C1=CC(=C(C=C1C2=CC(=C(C(=C2)Cl)Cl)Cl)Cl)Cl,247.0,1,0,0,325.880432128906,0,0,0,17,326.399993896484,323.883392333984,1,0.0,0,0,0.0,17,13.32467922878807,5.255925392825009,2.834005193056709,6.6206,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"[11, 14, 45, 25, 21, 7, 3, 4, 2, 5, 0]","[11, 14, 48, 40, 22, 45, 25, 1, 7, 3, 2, 5, 10, 0]","[11, 2, 7, 5, 0]","[11, 48, 26, 6, 22, 45, 25, 7, 3, 21, 5]","[21, 5, 1, 6]"
['63091'],PCB 111,"['1-143-CAS-266930', '1-132-CAS-447075', '1-124-CAS-221143', '1-124-CAS-226971', '1-124-CAS-238576', '1-143-CAS-266874']",C1=C(C=C(C=C1Cl)Cl)C2=C(C(=CC(=C2)Cl)Cl)Cl,249.0,1,0,0,325.880432128906,0,0,0,17,326.399993896484,323.883392333984,1,0.0,0,0,0.0,17,13.32467922878807,5.255925392825009,3.014528195021279,6.620600000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[5],[],[],[5],[]
['63092'],PCB 121,"['1-134-CAS-46177', '1-134-CAS-202709', '1-134-CAS-134962', '1-132-CAS-447075', '1-134-CAS-208191']",C1=C(C=C(C=C1Cl)Cl)C2=C(C=C(C=C2Cl)Cl)Cl,237.0,1,0,0,325.880432128906,0,0,0,17,326.399993896484,323.883392333984,1,0.0,0,0,0.0,17,13.32467922878807,5.255925392825009,3.014528195021279,6.620600000000001,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[11, 5, 0]",[0],[],"[11, 5]",[7]
['63097'],PCB 176,"['1-132-CAS-197084', '1-132-CAS-447075']",C1=CC(=C(C(=C1Cl)C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl)Cl,313.0,1,0,0,393.802490234375,0,0,0,19,395.299987792968,391.805450439453,1,0.0,0,0,0.0,19,15.85126976482557,6.071664934514076,2.91330546182321,7.9274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[37],"[1, 22]",[22],[7],[]
['63105'],"2,3,4,6-Tetrachlorobiphenyl","['1-143-CAS-19270', '1-134-CAS-324211']",C1=CC=C(C=C1)C2=C(C(=C(C=C2Cl)Cl)Cl)Cl,227.0,1,0,0,291.919403076171,0,0,0,16,292.0,289.92236328125,1,0.0,0,0,0.0,16,12.06741181593845,4.848491812697501,2.162249639480852,5.967200000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0],"[7, 5, 1, 10]",[],"[11, 26, 5]",[]
['631095'],"3,5,7,4′-Tetramethoxyflavone",['1-124-CAS-441004'],COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3OC)OC)OC,508.0,1,0,0,342.1103515625,0,6,0,25,342.299987792968,342.1103515625,5,63.2000007629394,0,0,0.2105263157894737,25,16.69885882678691,6.764279068522815,2.865146636965104,3.494400000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[22],"[1, 0]",[0],[1],[22]
['63110'],PCB 64,"['1-120-CAS-56596', '1-120-CAS-57203', '1-120-CAS-176842', '1-120-CAS-46716', '1-103-CAS-528105']",C1=CC(=CC=C1C2=C(C=CC(=C2Cl)Cl)Cl)Cl,225.0,1,0,0,291.919403076171,0,0,0,16,292.0,289.92236328125,1,0.0,0,0,0.0,16,12.06741181593845,4.848491812697501,2.305882352941176,5.967200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[5],"[7, 45]",[],[45],[25]
['631170'],"5,7,3′,4′-Tetramethoxyflavone",['1-124-CAS-441004'],COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3OC)OC)OC,504.0,1,0,0,342.1103515625,0,6,0,25,342.299987792968,342.1103515625,5,63.2000007629394,0,0,0.2105263157894737,25,16.69885882678691,6.764279068522815,2.981250320671141,3.494400000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[22],"[1, 0]",[0],[1],[22]
['6312649'],Oroidin,['2-114-CAS-109602'],C1=C(NC(=C1Br)Br)C(=O)NCC=CC2=CN=C(N2)N,354.0,1,0,1,388.930999755859,0,3,4,19,389.049987792968,386.933044433593,4,99.599998474121,0,0,0.09090909090909091,19,13.8816313800798,6.069207857434209,3.709425206582889,2.288199999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[2],[]
['63134'],6-Chloro-1-methyl-4-phenyl-2(1<ital>H</ital>)-quinazolinone,"['1-143-CAS-502748', '1-101-CAS-501025']",CN1C2=C(C=C(C=C2)Cl)C(=NC1=O)C3=CC=CC=C3,390.0,1,0,0,270.055999755859,0,1,0,19,270.709991455078,270.055999755859,1,32.7000007629394,0,0,0.06666666666666667,19,11.93232670527069,4.517778417634079,2.020695003676343,3.253900000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0],[1],[2],[1],[2]
['6318'],4-Chlorobenzoic acid,"['1-132-CAS-423437', '1-132-CAS-423539', '1-132-CAS-421956', '1-101-CAS-19964', '1-132-CAS-423427', '1-143-CAS-17042', '1-143-CAS-495867', '1-143-CAS-207921', '1-124-CAS-423509', '1-101-CAS-549434', '1-143-CAS-549495', '1-143-CAS-493982', '1-101-CAS-47769', '1-143-CAS-518172']",C1=CC(=CC=C1C(=O)O)Cl,128.0,1,0,0,155.997802734375,0,2,1,10,156.559997558593,155.997802734375,1,37.2999992370605,0,0,0.0,10,7.091358574610246,2.708944456676543,1.481523025823776,2.0382,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0],"[29, 6, 1, 2, 4, 0]",[3],"[3, 14, 1, 6]","[4, 1]"
['6320284'],Tenofovir monophosphate,['2-107-CAS-66216'],CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)OP(=O)(O)O,505.0,1,1,0,367.044677734375,0,11,4,23,367.190002441406,367.044677734375,7,183.0,0,0,0.4444444444444444,23,17.95600119989335,6.616525346493109,5.046195491010646,0.06579999999999975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],"[1, 0]","[7, 0]",[1],[]
['632135'],Isosinensetin,"['1-101-CAS-470215', '1-124-CAS-518227', '1-124-CAS-517342', '2-105-CAS-182671', '1-101-CAS-315677', '1-124-CAS-353805', '2-105-CAS-184727', '2-105-CAS-183747', '2-105-CAS-184696', '2-105-CAS-184157', '1-124-CAS-227101']",COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC,548.0,1,0,0,372.120910644531,0,7,0,27,372.399993896484,372.120910644531,6,72.4000015258789,0,0,0.25,27,18.44135460483567,7.489521065803188,3.118731458407499,3.503000000000001,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0],"[3, 1, 0]","[2, 0]","[4, 1, 6]","[4, 1]"
['6321424'],Ivermectin B<sub>1a</sub>,"['1-124-CAS-361814', '1-124-CAS-28223', '1-124-CAS-167086', '1-124-CAS-450796', '1-124-CAS-19316']",CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C,1680.0,1,20,3,874.507873535156,0,14,3,62,875.099975585937,874.507873535156,8,170.0,0,0,0.8125,62,47.89908381093726,19.8164151985948,9.734727407957774,5.601400000000006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3, 4]","[3, 4]","[4, 0]",[1],[4]
['6322'],<smallcap>L</smallcap>-Arginine,"['2-111-CAS-165916', '2-114-CAS-10190', '1-139-CAS-8577', '2-114-CAS-91837', '2-114-CAS-261401', '1-124-CAS-304226', '1-124-CAS-7893', '2-111-CAS-3231261', '2-111-CAS-15006', '1-139-CAS-129521', '1-124-CAS-301905', '1-124-CAS-174507', '1-124-CAS-31988', '1-124-CAS-144547', '2-114-CAS-3178859', '1-124-CAS-3186038', '1-124-CAS-18421', '1-131-CAS-4054', '2-111-CAS-31544', '1-139-CAS-104306', '1-131-CAS-158992', '2-114-CAS-84653', '2-114-CAS-24450', '2-114-CAS-21780', '2-114-CAS-150210', '1-124-CAS-36384', '2-114-CAS-75555', '1-139-CAS-20446', '1-124-CAS-90416', '1-139-CAS-144293', '1-131-CAS-14568', '1-139-CAS-31603', '1-124-CAS-1160', '2-111-CAS-3231320', '1-124-CAS-74740', '1-139-CAS-12890', '1-124-CAS-492190', '2-114-CAS-41272', '1-139-CAS-19145', '1-132-CAS-299983', '2-114-CAS-4840', '2-109-CAS-38015', '2-138-CAS-4999', '1-124-CAS-178549', '2-138-CAS-99528', '2-114-CAS-28333', '2-114-CAS-4405', '1-124-CAS-21524', '1-139-CAS-5281', '2-138-CAS-82072', '2-114-CAS-76214', '1-124-CAS-3640', '2-114-CAS-61752', '2-114-CAS-168665', '1-132-CAS-298855', '1-124-CAS-511930', '1-131-CAS-160739', '2-114-CAS-127859', '1-124-CAS-108645', '1-124-CAS-106924', '1-124-CAS-163293', '2-138-CAS-39171', '1-132-CAS-294632', '1-139-CAS-23972', '2-114-CAS-77383', '1-139-CAS-133218', '2-114-CAS-39709', '2-114-CAS-92325', '1-124-CAS-205298', '2-138-CAS-51898', '1-139-CAS-7590', '1-124-CAS-43689', '1-124-CAS-104782', '1-139-CAS-19796', '2-114-CAS-20898', '1-124-CAS-67750', '1-139-CAS-9111', '2-114-CAS-91775', '1-139-CAS-15565', '1-124-CAS-138102', '1-124-CAS-205063', '1-139-CAS-108589', '1-139-CAS-23678', '2-138-CAS-31605', '1-132-CAS-115642', '2-114-CAS-79185', '1-131-CAS-172920', '2-111-CAS-80261', '1-124-CAS-42008', '1-139-CAS-17231', '1-139-CAS-4593', '2-114-CAS-218683', '2-114-CAS-70099', '2-114-CAS-27729', '2-138-CAS-47876', '2-114-CAS-78086']",C(CC(C(=O)O)N)CN=C(N)N,176.0,1,1,0,174.111679077148,0,4,4,12,174.199996948242,174.111679077148,5,128.0,0,0,0.6666666666666666,12,10.7,5.363379355687048,5.482229779997874,-1.548099999999999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,"[9, 8, 2, 0]","[27, 1, 9, 8, 2, 49, 0]","[12, 22, 1, 9, 8, 0]","[27, 12, 1, 2, 3, 9, 4, 17, 0]","[1, 9, 2, 4, 0]"
['6325021'],6α-Hydroxygeniposide,"['1-101-CAS-548543', '1-131-CAS-30013', '1-131-CAS-226194', '1-101-CAS-288706', '1-101-CAS-548853', '1-101-CAS-338801']",COC(=O)C1=COC(C2C1C(C=C2CO)O)OC3C(C(C(C(O3)CO)O)O)O,647.0,1,9,0,404.131866455078,0,11,6,28,404.399993896484,404.131866455078,6,175.0,0,0,0.7058823529411765,28,21.14638642232268,8.430381546481376,3.553914812440355,-3.258299999999996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[4, 0]","[1, 0]","[17, 0]",[1],"[2, 1]"
['6325269'],Paederosidic acid methyl ester,['1-101-CAS-288706'],COC(=O)C1=COC(C2C1C(C=C2COC(=O)SC)O)OC3C(C(C(C(O3)CO)O)O)O,769.0,1,9,0,478.114501953125,0,13,5,32,478.5,478.114501953125,9,207.0,0,0,0.6842105263157895,32,24.9230923466598,10.48205993388942,4.794507261926701,-1.750999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],"[1, 0]",[0],[1],[1]
['6325450'],Jionoside A<sub>1</sub>,"['1-101-CAS-466457', '1-101-CAS-466703', '1-101-CAS-467714', '1-101-CAS-467215']",CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)OCCC5=CC(=C(C=C5)O)O)O)O)O)O,1250.0,1,15,1,800.273864746093,0,20,11,56,800.799987792968,800.273864746093,15,313.0,0,0,0.5833333333333334,56,43.41317437415894,19.15586843806513,10.04446936394272,-2.888699999999994,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[2],[],[2],"[2, 1]",[1]
['6325460'],"Kaempferol 3,7-diglucoside","['1-131-CAS-304641', '1-101-CAS-367886', '1-124-CAS-4961', '1-124-CAS-400754']",C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O,1000.0,1,10,0,610.153381347656,0,16,10,43,610.5,610.153381347656,7,266.0,0,0,0.4444444444444444,43,30.89300354493943,12.21265300148734,5.726476527756334,-2.771399999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[2, 0]","[3, 4, 1, 0]",[0],"[3, 4, 1]",[2]
['6325870'],Quercetin 3-<ital>O</ital>-rhamnoside 7-<ital>O</ital>-glucoside,"['2-105-CAS-15436', '1-124-CAS-471053', '2-105-CAS-175527', '2-105-CAS-13961', '2-105-CAS-865', '1-124-CAS-168789', '1-124-CAS-343093', '1-124-CAS-199211', '2-105-CAS-33976', '1-124-CAS-400754']",CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC(=C(C=C5)O)O)O)O)O,1020.0,1,10,0,610.153381347656,0,16,10,43,610.5,610.153381347656,6,266.0,0,0,0.4444444444444444,43,30.73814039477934,11.7589644247154,5.553472796768514,-2.0382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[2, 0]","[1, 0]",[0],"[2, 1, 0]",[0]
