CasMp,Sample loading,Condition,Wash,Elute,Reconstitute
['1-143-CAS-319286'],water,,,,
['1-143-CAS-316763'],,,,,
['1-143-CAS-309516'],water,,,,
['1-143-CAS-308968'],water,,,,
['1-143-CAS-322148'],,,,methanol,
['1-143-CAS-320535'],water,,,,
['1-143-CAS-318523'],,methanol; water,,methanol,methanol
['1-143-CAS-321708'],water,methanol; unknown,unknown,methanol,methanol+water
['1-143-CAS-321123'],ethanol+water,methanol; water,,dichloromethane,acetonitrile
['1-143-CAS-320393'],water,,,,
['1-143-CAS-316694'],water,methanol; water,,methanol,methanol
['1-143-CAS-321120'],,methanol; water,,dichloromethane+hexane,acetonitrile
['1-143-CAS-313153'],water,acetonitrile+water,acetonitrile; water,acetonitrile,
['1-143-CAS-316608'],unknown,,,nitric acid+water,
['1-143-CAS-320537'],,unknown,water,unknown,
['1-143-CAS-320047'],water,,,methanol,
['1-143-CAS-323283'],water,acetone+acetonitrile,water,acetone+acetonitrile,acetonitrile+water
['1-143-CAS-322712'],water,water; acetonitrile,,,
['1-143-CAS-321503'],hexane,,,,
['1-143-CAS-317279'],water,,,,
['1-143-CAS-318341'],,cyclohexane+dichloromethane,,,
['1-143-CAS-311042'],water,methanol; water,,methanol,unknown
['1-143-CAS-318321'],acetone,,,,
['1-143-CAS-322816'],hexane,acetic acid+methanol,,acetic acid+methanol,
['1-143-CAS-319676'],water,,,,methanol+water
['1-143-CAS-311153'],water,,,nitric acid+water,
['1-124-CAS-310891'],water,,,nitric acid+water,
['1-104-CAS-310467'],water,,,nitric acid+water,
['1-104-CAS-308376'],water,,,nitric acid+water,
['1-143-CAS-311831'],unknown,methanol; water,,methanol,methanol
['1-143-CAS-322245'],,methanol; water,water,methanol; acetonitrile,methanol+water
['1-143-CAS-320742'],,methanol; water,water,methanol; acetonitrile,methanol+water
['1-143-CAS-318511'],water,methanol; water,acetic acid+ammonium acetate,methanol,methanol+water
['1-143-CAS-321485'],water,methanol; water,water,methanol,unknown
['1-143-CAS-320848'],,methanol; unknown,,acetone,acetonitrile
['1-143-CAS-313512'],,,,water,
['1-143-CAS-321642'],hydrochloric acid,,,hydrochloric acid,
['1-143-CAS-308893'],,methanol; water,,dichloromethane+methanol,methanol
['1-143-CAS-318520'],,,,hydrochloric acid,
['1-143-CAS-320288'],,methanol; water,,methanol,methanol
['1-143-CAS-322246'],,water,water,water,
['1-143-CAS-321114'],unknown,methanol; water,,methanol,water
['1-143-CAS-318725'],water,methanol; water,methanol+water,water; methanol,water
['1-143-CAS-317412'],water,,,methanol,hexane
['1-143-CAS-318618'],water,dichloromethane+methanol; methanol; water,,methanol,ethyl acetate
['1-143-CAS-316489'],unknown,,,methanol,
['1-143-CAS-319120'],water,methanol; water,water,methanol,
['1-143-CAS-319488'],water,ethyl acetate; methanol; water,water,methanol,acetonitrile+water
['1-143-CAS-318827'],water,ethyl acetate; methanol; water,water,methanol,acetonitrile
['1-143-CAS-322869'],water,water,,hydrochloric acid,
['1-143-CAS-317368'],unknown,methanol; water,water,methanol,water
['1-143-CAS-316559'],water,methanol; acetonitrile; water,water,acetonitrile; water,water
['1-143-CAS-318492'],water,acetone; methanol; water,methanol+water,hexane; ethyl acetate+hexane; acetone+methanol; acetone; acetonitrile,acetonitrile+water
['1-143-CAS-318086'],water,acetone; methanol; water,methanol+water,hexane; ethyl acetate+hexane; acetone+methanol; acetone; acetonitrile,acetonitrile+water
['1-143-CAS-317290'],,,,hydrochloric acid,
['1-124-CAS-318787'],,,,hydrochloric acid,
['1-143-CAS-311053'],water,methanol; water,,unknown,
['1-143-CAS-310145'],,methanol; water,,acetonitrile,acetonitrile+water
['1-143-CAS-317046'],,methanol; water,ammonium hydroxide+methanol,acetonitrile+methanol,acetonitrile+water
['1-143-CAS-321433'],water,unknown; water,,,
['1-143-CAS-316432'],nitric acid+water,,unknown,,water
['1-143-CAS-318890'],,,,dichloromethane,
['1-143-CAS-309242'],,methanol; water,,acetonitrile,acetonitrile+water
['1-143-CAS-318717'],water,methanol; water; unknown,,,methanol+water
['1-143-CAS-308106'],,,,,
['1-143-CAS-297262'],,,,,
['1-143-CAS-295657'],,water; hexane,,,
['1-143-CAS-300901'],,,,,
['1-143-CAS-296165'],water,,,acetone,methanol
['1-143-CAS-298178'],acetic acid+methanol,,,,unknown
['1-143-CAS-307888'],water,,,dichloromethane,acetonitrile+water
['1-143-CAS-298677'],unknown,methanol; water,,unknown,
['1-124-CAS-299615'],unknown,methanol; water,,unknown,
['1-143-CAS-296669'],water,methanol; acetic acid+methanol; water,methanol+water,acetic acid+methanol,water
['1-143-CAS-296787'],water,,,methanol,
['1-143-CAS-300437'],unknown,,,hydrochloric acid,
['1-143-CAS-295665'],water,methanol; water,,acetonitrile,methanol
['1-143-CAS-305329'],water,methanol; water,water,ethanol,unknown
['1-143-CAS-304743'],water,methanol; water,,methanol,methanol+water
['1-143-CAS-307437'],water,methanol; water,,methanol,methanol
['1-143-CAS-296418'],water,acetone; methanol; water,,methanol,methanol+water
['1-143-CAS-293690'],water,acetone; methanol; water,,methanol,methanol+water
['1-143-CAS-306325'],water,methanol; water,acetonitrile+water,acetonitrile,acetonitrile
['1-143-CAS-302489'],water,methanol,,ethyl acetate,
['1-143-CAS-301330'],water,methanol; water,water,acetone,unknown
['1-143-CAS-303170'],unknown,unknown; methanol,unknown,unknown; methanol,methanol
['1-143-CAS-297516'],unknown,unknown; methanol,unknown,unknown; methanol,methanol
['1-143-CAS-298114'],water,methanol; water,,dichloromethane,methanol
['1-143-CAS-305301'],water,methanol; water,,methanol,methanol+water
['1-143-CAS-299347'],,methanol; water,,acetonitrile+methanol,acetonitrile
['1-143-CAS-298138'],,methanol; water,,acetonitrile+methanol,acetonitrile
['1-143-CAS-299816'],,methanol; water,,acetonitrile+methanol,acetonitrile
['1-143-CAS-294248'],,methanol; water,,acetonitrile+methanol,acetonitrile
['1-143-CAS-296983'],water,methanol; water,methanol+water,acetic acid+methanol,
['1-143-CAS-299008'],unknown,,,unknown,
['1-143-CAS-297579'],water,,,water,
['1-143-CAS-306336'],water,methanol; water,water,acetonitrile,unknown
['1-143-CAS-305331'],unknown,,,unknown,
['1-143-CAS-300777'],unknown,,,unknown,
['1-143-CAS-296475'],water,methanol; water,,acetone+hexane,hexane
['1-143-CAS-297657'],water,,,water,
['1-143-CAS-308093'],unknown,,,methanol,
['1-143-CAS-302548'],unknown,dichloromethane; methanol; unknown,unknown,dichloromethane+methanol,
['1-143-CAS-298418'],water,methanol; water,water,methanol,unknown
['1-143-CAS-298781'],water,methanol; water,,methanol,acetonitrile+water
['1-143-CAS-297324'],,methanol; water,acetonitrile+water,hydrochloric acid+methanol,
['1-143-CAS-296607'],water,methanol,methanol,,
['1-143-CAS-304442'],water,methanol; water,water,methanol,unknown
['1-143-CAS-297955'],water,,,,
['1-143-CAS-299785'],water,,,hydrochloric acid,
['1-124-CAS-292238'],water,,,hydrochloric acid,
['1-124-CAS-288039'],water,,,hydrochloric acid,
['1-143-CAS-298969'],water,MTBE; methanol,water,MTBE,
['1-132-CAS-298547'],water,MTBE; methanol,water,MTBE,
['1-132-CAS-294558'],water,MTBE; methanol,water,MTBE,
['1-143-CAS-306073'],water,methanol; water,water,methanol,unknown
['1-143-CAS-307916'],water,methanol; water,,methanol,methanol
['1-143-CAS-295862'],water,methanol,,acetonitrile,water
['1-143-CAS-302443'],water,methanol; water,methanol+water,methanol,methanol+water
['1-143-CAS-301492'],water,methanol; water,methanol+water,methanol,methanol+water
['1-143-CAS-300557'],water,methanol,methanol,,
['1-143-CAS-296810'],water,,,,acetonitrile+water
['1-143-CAS-297094'],,,,,acetone
['1-143-CAS-301464'],water,,,nitric acid+water,
['1-143-CAS-297240'],unknown,,water,nitric acid+water,
['1-143-CAS-298392'],,,,methanol,ethyl acetate+methanol
['1-143-CAS-295979'],,,,methanol,ethyl acetate+methanol
['1-143-CAS-297806'],water,methanol; water,,methanol,acetonitrile+water
['1-143-CAS-295236'],water,methanol; water,,methanol,acetonitrile+water
['1-143-CAS-302278'],methanol+water,,methanol+water,acetonitrile+water,
['1-143-CAS-304854'],water,methanol; water,unknown; methanol,methanol,methanol+water
['1-143-CAS-305847'],water,methanol; water,,methanol,
['1-143-CAS-298375'],water,ethyl acetate; methanol; water,water,methanol,methanol
['1-143-CAS-298027'],water,ethyl acetate; methanol; water,water,methanol,methanol
['1-143-CAS-303121'],methanol+water,,methanol+water,acetonitrile+water,
['1-143-CAS-297650'],water,,,water,
['1-143-CAS-305339'],,methanol; water,methanol+water,methanol,methanol+water
['1-143-CAS-301922'],,methanol; water,methanol+water,methanol,methanol+water
['1-143-CAS-298590'],water,methanol; water,methanol+water,methanol,methanol
['1-143-CAS-292402'],,,,,
['1-124-CAS-286324'],,,,,
['1-143-CAS-291658'],,,,ethanol,pyridine
['1-143-CAS-291787'],water,ethanol; unknown,unknown,ethanol,ethanol
['1-143-CAS-289532'],water,ethanol; unknown,unknown,ethanol,ethanol
['1-143-CAS-288804'],water,ethanol; unknown,unknown,ethanol,ethanol
['1-143-CAS-286979'],water,ethanol; unknown,unknown,ethanol,ethanol
['1-143-CAS-291455'],,,,nitric acid+water,
['1-124-CAS-291442'],,,,nitric acid+water,
['1-124-CAS-291017'],,,,nitric acid+water,
['1-124-CAS-290563'],,,,nitric acid+water,
['1-143-CAS-290462'],,,,,hexane
['1-143-CAS-288755'],unknown,,,acetone,
['1-143-CAS-295592'],hydrochloric acid,,,hydrochloric acid,
['1-120-CAS-297366'],hydrochloric acid,,,hydrochloric acid,
['1-143-CAS-295290'],phosphate,,nitric acid+water,,
['1-143-CAS-291416'],water,ethanol; unknown,unknown,ethanol,ethanol
['1-143-CAS-286485'],water,ethanol; unknown,unknown,ethanol,ethanol
['1-143-CAS-291182'],,,,,
['1-143-CAS-288213'],,,,,
['1-132-CAS-286860'],,,,,
['1-143-CAS-289176'],,,,hydrochloric acid,
['1-127-CAS-291004'],,,,hydrochloric acid,
['1-143-CAS-294057'],water,methanol; water,,dichloromethane,methanol
['1-143-CAS-291789'],water,,,methanol; acetone+methanol,methanol+water
['1-143-CAS-288538'],water,,,methanol; acetone+methanol,methanol+water
['1-143-CAS-291451'],,,,ethyl acetate+methanol,
['1-143-CAS-291468'],water,,water,methanol,methanol
['1-143-CAS-291059'],water,,,,
['1-143-CAS-290052'],,,,nitric acid+water,
['1-143-CAS-294945'],water,methanol; water,water,acetonitrile,
['1-143-CAS-293857'],,methanol; acetonitrile; water,,acetonitrile,methanol
['1-143-CAS-289052'],unknown,methanol; water,water,methanol,methanol
['1-143-CAS-288662'],unknown,methanol; water,water,methanol,methanol
['1-143-CAS-295083'],water,methanol; water,,methanol; dichloromethane; hexane,methanol
['1-143-CAS-290442'],water,methanol; water,methanol+water,methanol,unknown
['1-143-CAS-292370'],water,methanol; water,,acetone,methanol+water
['1-143-CAS-294919'],water,,,hydrochloric acid,
['1-143-CAS-290559'],water,ethanol; water,,methanol,
['1-143-CAS-295382'],water,,,water,
['1-124-CAS-300132'],water,,,water,
['1-143-CAS-292293'],water,methanol; water,water,methanol,
['1-143-CAS-295432'],water,,,nitric acid+water,
['1-124-CAS-295227'],water,,,nitric acid+water,
['1-143-CAS-288657'],,,,phosphate,
['1-143-CAS-295035'],water,,,water,
['1-143-CAS-294036'],water,methanol; water,,acetonitrile,methanol
['1-143-CAS-290209'],unknown,,,methanol,
['1-143-CAS-292680'],water,methanol; water,ammonium hydroxide+water,methanol,ethanol
['1-143-CAS-286223'],water,methanol; water,ammonium hydroxide+water,methanol,ethanol
['1-143-CAS-291303'],water,water; methanol,,methanol; acetone+methanol,methanol+water
['1-143-CAS-287920'],water,water; methanol,,methanol; acetone+methanol,methanol+water
['1-143-CAS-290693'],unknown,,,hydrochloric acid,
['1-143-CAS-292897'],water,methanol; water,,methanol,methanol+water
['1-143-CAS-289724'],water,acetonitrile; water,acetonitrile+water; water,methanol,methanol+water
['1-143-CAS-290345'],,,,,acetonitrile+water
['1-143-CAS-290011'],water,methanol; water,,acetonitrile,methanol+water
['1-143-CAS-289015'],water,,,,
['1-143-CAS-290257'],hexane,,hexane,acetone+hexane,acetonitrile
['1-143-CAS-290485'],methanol+water,methanol; water,,methanol,
['1-143-CAS-289749'],water,methanol; water,,methanol,methanol+water
['1-143-CAS-287067'],water,methanol; water,,methanol,methanol+water
['1-143-CAS-291392'],,,water,unknown,
['1-143-CAS-289542'],,,,ethyl acetate+methanol,
['1-143-CAS-288980'],water,methanol; water,water,methanol,
['1-143-CAS-287530'],water,methanol; water,water,methanol,
['1-143-CAS-290988'],water,,,water,
['1-143-CAS-292773'],,methanol; water,water,methanol,methanol
['1-143-CAS-289766'],,methanol; water,water,methanol,methanol
['1-143-CAS-289428'],,,,nitric acid+water,nitric acid+water
['1-124-CAS-292485'],,,,nitric acid+water,nitric acid+water
['1-119-CAS-292539'],,,,nitric acid+water,nitric acid+water
['1-143-CAS-289919'],,MTBE+methanol; methanol; water,formic acid; methanol,MTBE+methanol,methanol
['1-120-CAS-290512'],,MTBE+methanol; methanol; water,formic acid; methanol,MTBE+methanol,methanol
['1-143-CAS-290945'],water,,,sulfuric acid,
['1-143-CAS-292918'],water,,,methanol,
['1-143-CAS-290427'],ethyl acetate+methanol,,,,
['1-143-CAS-292309'],water,methanol; unknown,water,methanol,ethanol
['1-143-CAS-288194'],water,methanol; unknown,water,methanol,ethanol
['1-143-CAS-290662'],,methanol; unknown,,MTBE,unknown
['1-143-CAS-293852'],methanol+water,,water; methanol+water,methanol; dichloromethane+methanol,methanol+water
['1-143-CAS-292902'],,methanol; water,water,methanol,methanol+water
['1-143-CAS-289973'],,dichloromethane+water; methanol+water,,dichloromethane,
['1-143-CAS-214658'],,,,,
['1-143-CAS-278667'],,,,,
['1-143-CAS-237126'],,,,,
['1-143-CAS-188316'],,methanol; water,,,
['1-124-CAS-201598'],,methanol; water,,,
['1-143-CAS-280539'],,,,,ethanol
['1-143-CAS-283597'],dichloromethane+hexane,hexane,,dichloromethane+hexane,
['1-143-CAS-286514'],water,,,hydrochloric acid,
['1-143-CAS-282680'],water,,,,
['1-124-CAS-281474'],water,,,,
['1-143-CAS-286447'],,,,,
['1-143-CAS-237126'],,nitric acid,,,
['1-143-CAS-214658'],,nitric acid,,,
['1-143-CAS-287424'],unknown,methanol; water,,methanol,
['1-124-CAS-292121'],unknown,methanol; water,,methanol,
['1-143-CAS-286477'],water,acetic acid+sodium acetate,,hydrochloric acid,
['1-143-CAS-184778'],water,,,acetic acid+methanol,methanol
['1-143-CAS-287673'],water,,,acetonitrile,
['1-143-CAS-285285'],hexane,,hexane,dichloromethane,acetonitrile
['1-120-CAS-280176'],hexane,,hexane,dichloromethane,acetonitrile
['1-143-CAS-280080'],dichloromethane+hexane,hexane,,dichloromethane+hexane,
['1-143-CAS-288090'],water,ethanol; unknown,unknown,ethanol,ethanol
['1-143-CAS-287264'],water,ethanol; unknown,unknown,ethanol,ethanol
['1-143-CAS-286801'],water,methanol; unknown,,acetone,methanol+water
['1-143-CAS-288191'],water,methanol; water,,methanol,methanol+water
['1-143-CAS-188316'],water,,,acetic acid+methanol,methanol
['1-143-CAS-286428'],water,methanol; water,,acetone,methanol+water
['1-143-CAS-184778'],,methanol; water,,,
['1-101-CAS-184072'],,methanol; water,,,
['1-124-CAS-49692'],,methanol; water,,,
['1-101-CAS-79444'],,methanol; water,,,
['1-101-CAS-62093'],,methanol; water,,,
['1-101-CAS-47166'],,methanol; water,,,
['1-143-CAS-281726'],water,ethanol; water,,DMF,
['1-129-CAS-283266'],water,ethanol; water,,DMF,
['1-129-CAS-282224'],water,ethanol; water,,DMF,
['1-142-CAS-421658'],water,,,nitric acid+water,
['1-142-CAS-420779'],water,,,nitric acid+water,
['1-143-CAS-282589'],unknown,hexane; ethyl acetate; methanol; water,,ethyl acetate+hexane,ethyl acetate
['1-143-CAS-195168'],water,methanol; water,methanol+water,acetonitrile+methanol,unknown
['1-143-CAS-285617'],,,water,hydrochloric acid,
['1-143-CAS-282816'],sulfuric acid,,,,
['1-143-CAS-287646'],water,methanol; water,,acetone,methanol+water
['1-143-CAS-288422'],unknown,isopropanol; water,isopropanol+water,isopropanol,
['1-143-CAS-284315'],dichloromethane+hexane,hexane,,dichloromethane+hexane,
['1-143-CAS-279706'],cyclohexane+dichloromethane,cyclohexane+dichloromethane,,,acetonitrile
['1-143-CAS-281043'],,,,hydrochloric acid,
['1-142-CAS-420398'],methanol,,,water,
['1-104-CAS-419990'],methanol,,,water,
['1-143-CAS-283176'],water,dichloromethane; methanol; water,,dichloromethane,acetonitrile
['1-143-CAS-279090'],water,dichloromethane; methanol; water,,dichloromethane,acetonitrile
['1-143-CAS-287194'],water,unknown; methanol,water,methanol,methanol
['1-143-CAS-175801'],acetonitrile+water,acetonitrile; water,water,acetonitrile+tetrahydrofuran,
['1-142-CAS-420598'],water,unknown,,hydrochloric acid,
['1-143-CAS-286925'],water,methanol; water,,methanol+water; dichloromethane,dichloromethane
['1-143-CAS-285164'],unknown,methanol; water,water,methanol,unknown
['1-143-CAS-287819'],water,,water,methanol,
['1-142-CAS-292822'],water,,water,methanol,
['1-142-CAS-289444'],water,,water,methanol,
['1-142-CAS-287838'],water,,water,methanol,
['1-142-CAS-287790'],water,,water,methanol,
['1-143-CAS-286269'],,MTBE+methanol; methanol; water,water; methanol,MTBE+methanol,methanol
['1-120-CAS-287830'],,MTBE+methanol; methanol; water,water; methanol,MTBE+methanol,methanol
['1-143-CAS-286850'],water,methanol,,acetonitrile+water,
['1-143-CAS-288448'],water,water; methanol,,methanol; acetone+methanol,methanol+water
['1-143-CAS-288358'],methanol,water; methanol,water,methanol,
['1-143-CAS-209767'],water,,,methanol,
['1-143-CAS-285644'],water,methanol; water,water; methanol,acetone,methanol+water
